Part,Algorithm,CostFunction,Heuristic,InitialState,Path,PathLength,Cost,NodesGenerated,NodesVisited
Parte3,A4,C4,H2,"[2, 5, 3, 0, 4, 8, 7, 6, 1]","[2, 5, 3, 0, 4, 8, 7, 6, 1]|[2, 5, 3, 4, 0, 8, 7, 6, 1]|[2, 5, 3, 4, 8, 0, 7, 6, 1]|[2, 5, 3, 4, 8, 1, 7, 6, 0]|[2, 5, 3, 4, 8, 1, 7, 0, 6]|[2, 5, 3, 4, 0, 1, 7, 8, 6]|[2, 0, 3, 4, 5, 1, 7, 8, 6]|[2, 3, 0, 4, 5, 1, 7, 8, 6]|[2, 3, 1, 4, 5, 0, 7, 8, 6]|[2, 3, 1, 4, 0, 5, 7, 8, 6]|[2, 0, 1, 4, 3, 5, 7, 8, 6]|[0, 2, 1, 4, 3, 5, 7, 8, 6]|[4, 2, 1, 0, 3, 5, 7, 8, 6]|[4, 2, 1, 3, 0, 5, 7, 8, 6]|[4, 2, 1, 3, 5, 0, 7, 8, 6]|[4, 2, 1, 3, 5, 6, 7, 8, 0]|[4, 2, 1, 3, 5, 6, 7, 0, 8]|[4, 2, 1, 3, 5, 6, 0, 7, 8]|[4, 2, 1, 0, 5, 6, 3, 7, 8]|[0, 2, 1, 4, 5, 6, 3, 7, 8]|[2, 0, 1, 4, 5, 6, 3, 7, 8]|[2, 1, 0, 4, 5, 6, 3, 7, 8]|[2, 1, 6, 4, 5, 0, 3, 7, 8]|[2, 1, 6, 4, 0, 5, 3, 7, 8]|[2, 1, 6, 0, 4, 5, 3, 7, 8]|[2, 1, 6, 3, 4, 5, 0, 7, 8]|[2, 1, 6, 3, 4, 5, 7, 0, 8]|[2, 1, 6, 3, 4, 5, 7, 8, 0]|[2, 1, 6, 3, 4, 0, 7, 8, 5]|[2, 1, 0, 3, 4, 6, 7, 8, 5]|[2, 0, 1, 3, 4, 6, 7, 8, 5]|[0, 2, 1, 3, 4, 6, 7, 8, 5]|[3, 2, 1, 0, 4, 6, 7, 8, 5]|[3, 2, 1, 4, 0, 6, 7, 8, 5]|[3, 0, 1, 4, 2, 6, 7, 8, 5]|[3, 1, 0, 4, 2, 6, 7, 8, 5]|[3, 1, 6, 4, 2, 0, 7, 8, 5]|[3, 1, 6, 4, 0, 2, 7, 8, 5]|[3, 1, 6, 0, 4, 2, 7, 8, 5]|[0, 1, 6, 3, 4, 2, 7, 8, 5]|[1, 0, 6, 3, 4, 2, 7, 8, 5]|[1, 6, 0, 3, 4, 2, 7, 8, 5]|[1, 6, 2, 3, 4, 0, 7, 8, 5]|[1, 6, 2, 3, 0, 4, 7, 8, 5]|[1, 0, 2, 3, 6, 4, 7, 8, 5]|[0, 1, 2, 3, 6, 4, 7, 8, 5]|[3, 1, 2, 0, 6, 4, 7, 8, 5]|[3, 1, 2, 6, 0, 4, 7, 8, 5]|[3, 1, 2, 6, 4, 0, 7, 8, 5]|[3, 1, 2, 6, 4, 5, 7, 8, 0]|[3, 1, 2, 6, 4, 5, 7, 0, 8]|[3, 1, 2, 6, 4, 5, 0, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",54,155,238,139
Parte3,A5,C1,H1,"[2, 5, 3, 0, 4, 8, 7, 6, 1]","[2, 5, 3, 0, 4, 8, 7, 6, 1]|[2, 5, 3, 4, 0, 8, 7, 6, 1]|[2, 5, 3, 4, 6, 8, 7, 0, 1]|[2, 5, 3, 4, 6, 8, 7, 1, 0]|[2, 5, 3, 4, 6, 0, 7, 1, 8]|[2, 5, 3, 4, 0, 6, 7, 1, 8]|[2, 5, 3, 4, 1, 6, 7, 0, 8]|[2, 5, 3, 4, 1, 6, 0, 7, 8]|[2, 5, 3, 0, 1, 6, 4, 7, 8]|[2, 5, 3, 1, 0, 6, 4, 7, 8]|[2, 0, 3, 1, 5, 6, 4, 7, 8]|[0, 2, 3, 1, 5, 6, 4, 7, 8]|[1, 2, 3, 0, 5, 6, 4, 7, 8]|[1, 2, 3, 4, 5, 6, 0, 7, 8]",14,26,661,404
Parte3,A5,C1,H2,"[2, 5, 3, 0, 4, 8, 7, 6, 1]","[2, 5, 3, 0, 4, 8, 7, 6, 1]|[2, 5, 3, 4, 0, 8, 7, 6, 1]|[2, 5, 3, 4, 6, 8, 7, 0, 1]|[2, 5, 3, 4, 6, 8, 7, 1, 0]|[2, 5, 3, 4, 6, 0, 7, 1, 8]|[2, 5, 3, 4, 0, 6, 7, 1, 8]|[2, 5, 3, 4, 1, 6, 7, 0, 8]|[2, 5, 3, 4, 1, 6, 0, 7, 8]|[2, 5, 3, 0, 1, 6, 4, 7, 8]|[2, 5, 3, 1, 0, 6, 4, 7, 8]|[2, 0, 3, 1, 5, 6, 4, 7, 8]|[0, 2, 3, 1, 5, 6, 4, 7, 8]|[1, 2, 3, 0, 5, 6, 4, 7, 8]|[1, 2, 3, 4, 5, 6, 0, 7, 8]",14,26,249,156
Parte3,A5,C2,H1,"[2, 5, 3, 0, 4, 8, 7, 6, 1]","[2, 5, 3, 0, 4, 8, 7, 6, 1]|[2, 5, 3, 4, 0, 8, 7, 6, 1]|[2, 5, 3, 4, 6, 8, 7, 0, 1]|[2, 5, 3, 4, 6, 8, 7, 1, 0]|[2, 5, 3, 4, 6, 0, 7, 1, 8]|[2, 5, 3, 4, 0, 6, 7, 1, 8]|[2, 5, 3, 4, 1, 6, 7, 0, 8]|[2, 5, 3, 4, 1, 6, 0, 7, 8]|[2, 5, 3, 0, 1, 6, 4, 7, 8]|[2, 5, 3, 1, 0, 6, 4, 7, 8]|[2, 0, 3, 1, 5, 6, 4, 7, 8]|[0, 2, 3, 1, 5, 6, 4, 7, 8]|[1, 2, 3, 0, 5, 6, 4, 7, 8]|[1, 2, 3, 4, 5, 6, 0, 7, 8]",14,32,758,480
Parte3,A5,C2,H2,"[2, 5, 3, 0, 4, 8, 7, 6, 1]","[2, 5, 3, 0, 4, 8, 7, 6, 1]|[2, 5, 3, 4, 0, 8, 7, 6, 1]|[2, 5, 3, 4, 6, 8, 7, 0, 1]|[2, 5, 3, 4, 6, 8, 7, 1, 0]|[2, 5, 3, 4, 6, 0, 7, 1, 8]|[2, 5, 3, 4, 0, 6, 7, 1, 8]|[2, 5, 3, 4, 1, 6, 7, 0, 8]|[2, 5, 3, 4, 1, 6, 0, 7, 8]|[2, 5, 3, 0, 1, 6, 4, 7, 8]|[2, 5, 3, 1, 0, 6, 4, 7, 8]|[2, 0, 3, 1, 5, 6, 4, 7, 8]|[0, 2, 3, 1, 5, 6, 4, 7, 8]|[1, 2, 3, 0, 5, 6, 4, 7, 8]|[1, 2, 3, 4, 5, 6, 0, 7, 8]",14,32,326,209
Parte3,A5,C3,H1,"[2, 5, 3, 0, 4, 8, 7, 6, 1]","[2, 5, 3, 0, 4, 8, 7, 6, 1]|[2, 5, 3, 4, 0, 8, 7, 6, 1]|[2, 5, 3, 4, 6, 8, 7, 0, 1]|[2, 5, 3, 4, 6, 8, 7, 1, 0]|[2, 5, 3, 4, 6, 0, 7, 1, 8]|[2, 5, 3, 4, 0, 6, 7, 1, 8]|[2, 5, 3, 4, 1, 6, 7, 0, 8]|[2, 5, 3, 4, 1, 6, 0, 7, 8]|[2, 5, 3, 0, 1, 6, 4, 7, 8]|[2, 5, 3, 1, 0, 6, 4, 7, 8]|[2, 0, 3, 1, 5, 6, 4, 7, 8]|[0, 2, 3, 1, 5, 6, 4, 7, 8]|[1, 2, 3, 0, 5, 6, 4, 7, 8]|[1, 2, 3, 4, 5, 6, 0, 7, 8]",14,33,968,610
Parte3,A5,C3,H2,"[2, 5, 3, 0, 4, 8, 7, 6, 1]","[2, 5, 3, 0, 4, 8, 7, 6, 1]|[2, 5, 3, 4, 0, 8, 7, 6, 1]|[2, 5, 3, 4, 6, 8, 7, 0, 1]|[2, 5, 3, 4, 6, 8, 7, 1, 0]|[2, 5, 3, 4, 6, 0, 7, 1, 8]|[2, 5, 3, 4, 0, 6, 7, 1, 8]|[2, 5, 3, 4, 1, 6, 7, 0, 8]|[2, 5, 3, 4, 1, 6, 0, 7, 8]|[2, 5, 3, 0, 1, 6, 4, 7, 8]|[2, 5, 3, 1, 0, 6, 4, 7, 8]|[2, 0, 3, 1, 5, 6, 4, 7, 8]|[0, 2, 3, 1, 5, 6, 4, 7, 8]|[1, 2, 3, 0, 5, 6, 4, 7, 8]|[1, 2, 3, 4, 5, 6, 0, 7, 8]",14,33,409,265
Parte3,A5,C4,H1,"[2, 5, 3, 0, 4, 8, 7, 6, 1]","[2, 5, 3, 0, 4, 8, 7, 6, 1]|[2, 5, 3, 4, 0, 8, 7, 6, 1]|[2, 5, 3, 4, 6, 8, 7, 0, 1]|[2, 5, 3, 4, 6, 8, 7, 1, 0]|[2, 5, 3, 4, 6, 0, 7, 1, 8]|[2, 5, 3, 4, 0, 6, 7, 1, 8]|[2, 5, 3, 4, 1, 6, 7, 0, 8]|[2, 5, 3, 4, 1, 6, 0, 7, 8]|[2, 5, 3, 0, 1, 6, 4, 7, 8]|[2, 5, 3, 1, 0, 6, 4, 7, 8]|[2, 0, 3, 1, 5, 6, 4, 7, 8]|[0, 2, 3, 1, 5, 6, 4, 7, 8]|[1, 2, 3, 0, 5, 6, 4, 7, 8]|[1, 2, 3, 4, 5, 6, 0, 7, 8]",14,38,962,602
Parte3,A5,C4,H2,"[2, 5, 3, 0, 4, 8, 7, 6, 1]","[2, 5, 3, 0, 4, 8, 7, 6, 1]|[2, 5, 3, 4, 0, 8, 7, 6, 1]|[2, 5, 3, 4, 6, 8, 7, 0, 1]|[2, 5, 3, 4, 6, 8, 7, 1, 0]|[2, 5, 3, 4, 6, 0, 7, 1, 8]|[2, 5, 3, 4, 0, 6, 7, 1, 8]|[2, 5, 3, 4, 1, 6, 7, 0, 8]|[2, 5, 3, 4, 1, 6, 0, 7, 8]|[2, 5, 3, 0, 1, 6, 4, 7, 8]|[2, 5, 3, 1, 0, 6, 4, 7, 8]|[2, 0, 3, 1, 5, 6, 4, 7, 8]|[0, 2, 3, 1, 5, 6, 4, 7, 8]|[1, 2, 3, 0, 5, 6, 4, 7, 8]|[1, 2, 3, 4, 5, 6, 0, 7, 8]",14,38,425,268
Parte3,A4,C1,H1,"[3, 4, 7, 8, 6, 2, 1, 0, 5]","[3, 4, 7, 8, 6, 2, 1, 0, 5]|[3, 4, 7, 8, 6, 2, 1, 5, 0]|[3, 4, 7, 8, 6, 0, 1, 5, 2]|[3, 4, 7, 8, 0, 6, 1, 5, 2]|[3, 0, 7, 8, 4, 6, 1, 5, 2]|[0, 3, 7, 8, 4, 6, 1, 5, 2]|[8, 3, 7, 0, 4, 6, 1, 5, 2]|[8, 3, 7, 4, 0, 6, 1, 5, 2]|[8, 3, 7, 4, 5, 6, 1, 0, 2]|[8, 3, 7, 4, 5, 6, 1, 2, 0]|[8, 3, 7, 4, 5, 0, 1, 2, 6]|[8, 3, 0, 4, 5, 7, 1, 2, 6]|[8, 0, 3, 4, 5, 7, 1, 2, 6]|[8, 5, 3, 4, 0, 7, 1, 2, 6]|[8, 5, 3, 4, 7, 0, 1, 2, 6]|[8, 5, 3, 4, 7, 6, 1, 2, 0]|[8, 5, 3, 4, 7, 6, 1, 0, 2]|[8, 5, 3, 4, 0, 6, 1, 7, 2]|[8, 0, 3, 4, 5, 6, 1, 7, 2]|[0, 8, 3, 4, 5, 6, 1, 7, 2]|[4, 8, 3, 0, 5, 6, 1, 7, 2]|[4, 8, 3, 1, 5, 6, 0, 7, 2]|[4, 8, 3, 1, 5, 6, 7, 0, 2]|[4, 8, 3, 1, 0, 6, 7, 5, 2]|[4, 8, 3, 0, 1, 6, 7, 5, 2]|[0, 8, 3, 4, 1, 6, 7, 5, 2]|[8, 0, 3, 4, 1, 6, 7, 5, 2]|[8, 1, 3, 4, 0, 6, 7, 5, 2]|[8, 1, 3, 4, 5, 6, 7, 0, 2]|[8, 1, 3, 4, 5, 6, 0, 7, 2]|[8, 1, 3, 0, 5, 6, 4, 7, 2]|[0, 1, 3, 8, 5, 6, 4, 7, 2]|[1, 0, 3, 8, 5, 6, 4, 7, 2]|[1, 5, 3, 8, 0, 6, 4, 7, 2]|[1, 5, 3, 0, 8, 6, 4, 7, 2]|[1, 5, 3, 4, 8, 6, 0, 7, 2]|[1, 5, 3, 4, 8, 6, 7, 0, 2]|[1, 5, 3, 4, 0, 6, 7, 8, 2]|[1, 0, 3, 4, 5, 6, 7, 8, 2]|[1, 3, 0, 4, 5, 6, 7, 8, 2]|[1, 3, 6, 4, 5, 0, 7, 8, 2]|[1, 3, 6, 4, 5, 2, 7, 8, 0]|[1, 3, 6, 4, 5, 2, 7, 0, 8]|[1, 3, 6, 4, 0, 2, 7, 5, 8]|[1, 3, 6, 4, 2, 0, 7, 5, 8]|[1, 3, 0, 4, 2, 6, 7, 5, 8]|[1, 0, 3, 4, 2, 6, 7, 5, 8]|[1, 2, 3, 4, 0, 6, 7, 5, 8]|[1, 2, 3, 4, 5, 6, 7, 0, 8]",49,96,521,321
Parte3,A4,C2,H1,"[3, 4, 7, 8, 6, 2, 1, 0, 5]","[3, 4, 7, 8, 6, 2, 1, 0, 5]|[3, 4, 7, 8, 6, 2, 1, 5, 0]|[3, 4, 7, 8, 6, 0, 1, 5, 2]|[3, 4, 7, 8, 0, 6, 1, 5, 2]|[3, 0, 7, 8, 4, 6, 1, 5, 2]|[0, 3, 7, 8, 4, 6, 1, 5, 2]|[8, 3, 7, 0, 4, 6, 1, 5, 2]|[8, 3, 7, 4, 0, 6, 1, 5, 2]|[8, 3, 7, 4, 5, 6, 1, 0, 2]|[8, 3, 7, 4, 5, 6, 1, 2, 0]|[8, 3, 7, 4, 5, 0, 1, 2, 6]|[8, 3, 0, 4, 5, 7, 1, 2, 6]|[8, 0, 3, 4, 5, 7, 1, 2, 6]|[8, 5, 3, 4, 0, 7, 1, 2, 6]|[8, 5, 3, 4, 7, 0, 1, 2, 6]|[8, 5, 3, 4, 7, 6, 1, 2, 0]|[8, 5, 3, 4, 7, 6, 1, 0, 2]|[8, 5, 3, 4, 0, 6, 1, 7, 2]|[8, 0, 3, 4, 5, 6, 1, 7, 2]|[0, 8, 3, 4, 5, 6, 1, 7, 2]|[4, 8, 3, 0, 5, 6, 1, 7, 2]|[4, 8, 3, 1, 5, 6, 0, 7, 2]|[4, 8, 3, 1, 5, 6, 7, 0, 2]|[4, 8, 3, 1, 0, 6, 7, 5, 2]|[4, 8, 3, 0, 1, 6, 7, 5, 2]|[0, 8, 3, 4, 1, 6, 7, 5, 2]|[8, 0, 3, 4, 1, 6, 7, 5, 2]|[8, 1, 3, 4, 0, 6, 7, 5, 2]|[8, 1, 3, 4, 5, 6, 7, 0, 2]|[8, 1, 3, 4, 5, 6, 0, 7, 2]|[8, 1, 3, 0, 5, 6, 4, 7, 2]|[0, 1, 3, 8, 5, 6, 4, 7, 2]|[1, 0, 3, 8, 5, 6, 4, 7, 2]|[1, 5, 3, 8, 0, 6, 4, 7, 2]|[1, 5, 3, 0, 8, 6, 4, 7, 2]|[1, 5, 3, 4, 8, 6, 0, 7, 2]|[1, 5, 3, 4, 8, 6, 7, 0, 2]|[1, 5, 3, 4, 0, 6, 7, 8, 2]|[1, 0, 3, 4, 5, 6, 7, 8, 2]|[1, 3, 0, 4, 5, 6, 7, 8, 2]|[1, 3, 6, 4, 5, 0, 7, 8, 2]|[1, 3, 6, 4, 5, 2, 7, 8, 0]|[1, 3, 6, 4, 5, 2, 7, 0, 8]|[1, 3, 6, 4, 0, 2, 7, 5, 8]|[1, 3, 6, 4, 2, 0, 7, 5, 8]|[1, 3, 0, 4, 2, 6, 7, 5, 8]|[1, 0, 3, 4, 2, 6, 7, 5, 8]|[1, 2, 3, 4, 0, 6, 7, 5, 8]|[1, 2, 3, 4, 5, 6, 7, 0, 8]",49,116,521,321
Parte3,A4,C3,H1,"[3, 4, 7, 8, 6, 2, 1, 0, 5]","[3, 4, 7, 8, 6, 2, 1, 0, 5]|[3, 4, 7, 8, 6, 2, 1, 5, 0]|[3, 4, 7, 8, 6, 0, 1, 5, 2]|[3, 4, 7, 8, 0, 6, 1, 5, 2]|[3, 0, 7, 8, 4, 6, 1, 5, 2]|[0, 3, 7, 8, 4, 6, 1, 5, 2]|[8, 3, 7, 0, 4, 6, 1, 5, 2]|[8, 3, 7, 4, 0, 6, 1, 5, 2]|[8, 3, 7, 4, 5, 6, 1, 0, 2]|[8, 3, 7, 4, 5, 6, 1, 2, 0]|[8, 3, 7, 4, 5, 0, 1, 2, 6]|[8, 3, 0, 4, 5, 7, 1, 2, 6]|[8, 0, 3, 4, 5, 7, 1, 2, 6]|[8, 5, 3, 4, 0, 7, 1, 2, 6]|[8, 5, 3, 4, 7, 0, 1, 2, 6]|[8, 5, 3, 4, 7, 6, 1, 2, 0]|[8, 5, 3, 4, 7, 6, 1, 0, 2]|[8, 5, 3, 4, 0, 6, 1, 7, 2]|[8, 0, 3, 4, 5, 6, 1, 7, 2]|[0, 8, 3, 4, 5, 6, 1, 7, 2]|[4, 8, 3, 0, 5, 6, 1, 7, 2]|[4, 8, 3, 1, 5, 6, 0, 7, 2]|[4, 8, 3, 1, 5, 6, 7, 0, 2]|[4, 8, 3, 1, 0, 6, 7, 5, 2]|[4, 8, 3, 0, 1, 6, 7, 5, 2]|[0, 8, 3, 4, 1, 6, 7, 5, 2]|[8, 0, 3, 4, 1, 6, 7, 5, 2]|[8, 1, 3, 4, 0, 6, 7, 5, 2]|[8, 1, 3, 4, 5, 6, 7, 0, 2]|[8, 1, 3, 4, 5, 6, 0, 7, 2]|[8, 1, 3, 0, 5, 6, 4, 7, 2]|[0, 1, 3, 8, 5, 6, 4, 7, 2]|[1, 0, 3, 8, 5, 6, 4, 7, 2]|[1, 5, 3, 8, 0, 6, 4, 7, 2]|[1, 5, 3, 0, 8, 6, 4, 7, 2]|[1, 5, 3, 4, 8, 6, 0, 7, 2]|[1, 5, 3, 4, 8, 6, 7, 0, 2]|[1, 5, 3, 4, 0, 6, 7, 8, 2]|[1, 0, 3, 4, 5, 6, 7, 8, 2]|[1, 3, 0, 4, 5, 6, 7, 8, 2]|[1, 3, 6, 4, 5, 0, 7, 8, 2]|[1, 3, 6, 4, 5, 2, 7, 8, 0]|[1, 3, 6, 4, 5, 2, 7, 0, 8]|[1, 3, 6, 4, 0, 2, 7, 5, 8]|[1, 3, 6, 4, 2, 0, 7, 5, 8]|[1, 3, 0, 4, 2, 6, 7, 5, 8]|[1, 0, 3, 4, 2, 6, 7, 5, 8]|[1, 2, 3, 4, 0, 6, 7, 5, 8]|[1, 2, 3, 4, 5, 6, 7, 0, 8]",49,124,521,321
Parte3,A4,C4,H1,"[3, 4, 7, 8, 6, 2, 1, 0, 5]","[3, 4, 7, 8, 6, 2, 1, 0, 5]|[3, 4, 7, 8, 6, 2, 1, 5, 0]|[3, 4, 7, 8, 6, 0, 1, 5, 2]|[3, 4, 7, 8, 0, 6, 1, 5, 2]|[3, 0, 7, 8, 4, 6, 1, 5, 2]|[0, 3, 7, 8, 4, 6, 1, 5, 2]|[8, 3, 7, 0, 4, 6, 1, 5, 2]|[8, 3, 7, 4, 0, 6, 1, 5, 2]|[8, 3, 7, 4, 5, 6, 1, 0, 2]|[8, 3, 7, 4, 5, 6, 1, 2, 0]|[8, 3, 7, 4, 5, 0, 1, 2, 6]|[8, 3, 0, 4, 5, 7, 1, 2, 6]|[8, 0, 3, 4, 5, 7, 1, 2, 6]|[8, 5, 3, 4, 0, 7, 1, 2, 6]|[8, 5, 3, 4, 7, 0, 1, 2, 6]|[8, 5, 3, 4, 7, 6, 1, 2, 0]|[8, 5, 3, 4, 7, 6, 1, 0, 2]|[8, 5, 3, 4, 0, 6, 1, 7, 2]|[8, 0, 3, 4, 5, 6, 1, 7, 2]|[0, 8, 3, 4, 5, 6, 1, 7, 2]|[4, 8, 3, 0, 5, 6, 1, 7, 2]|[4, 8, 3, 1, 5, 6, 0, 7, 2]|[4, 8, 3, 1, 5, 6, 7, 0, 2]|[4, 8, 3, 1, 0, 6, 7, 5, 2]|[4, 8, 3, 0, 1, 6, 7, 5, 2]|[0, 8, 3, 4, 1, 6, 7, 5, 2]|[8, 0, 3, 4, 1, 6, 7, 5, 2]|[8, 1, 3, 4, 0, 6, 7, 5, 2]|[8, 1, 3, 4, 5, 6, 7, 0, 2]|[8, 1, 3, 4, 5, 6, 0, 7, 2]|[8, 1, 3, 0, 5, 6, 4, 7, 2]|[0, 1, 3, 8, 5, 6, 4, 7, 2]|[1, 0, 3, 8, 5, 6, 4, 7, 2]|[1, 5, 3, 8, 0, 6, 4, 7, 2]|[1, 5, 3, 0, 8, 6, 4, 7, 2]|[1, 5, 3, 4, 8, 6, 0, 7, 2]|[1, 5, 3, 4, 8, 6, 7, 0, 2]|[1, 5, 3, 4, 0, 6, 7, 8, 2]|[1, 0, 3, 4, 5, 6, 7, 8, 2]|[1, 3, 0, 4, 5, 6, 7, 8, 2]|[1, 3, 6, 4, 5, 0, 7, 8, 2]|[1, 3, 6, 4, 5, 2, 7, 8, 0]|[1, 3, 6, 4, 5, 2, 7, 0, 8]|[1, 3, 6, 4, 0, 2, 7, 5, 8]|[1, 3, 6, 4, 2, 0, 7, 5, 8]|[1, 3, 0, 4, 2, 6, 7, 5, 8]|[1, 0, 3, 4, 2, 6, 7, 5, 8]|[1, 2, 3, 4, 0, 6, 7, 5, 8]|[1, 2, 3, 4, 5, 6, 7, 0, 8]",49,144,521,321
Parte3,A4,C1,H2,"[3, 4, 7, 8, 6, 2, 1, 0, 5]","[3, 4, 7, 8, 6, 2, 1, 0, 5]|[3, 4, 7, 8, 0, 2, 1, 6, 5]|[3, 0, 7, 8, 4, 2, 1, 6, 5]|[3, 7, 0, 8, 4, 2, 1, 6, 5]|[3, 7, 2, 8, 4, 0, 1, 6, 5]|[3, 7, 2, 8, 4, 5, 1, 6, 0]|[3, 7, 2, 8, 4, 5, 1, 0, 6]|[3, 7, 2, 8, 4, 5, 0, 1, 6]|[3, 7, 2, 0, 4, 5, 8, 1, 6]|[3, 7, 2, 4, 0, 5, 8, 1, 6]|[3, 7, 2, 4, 1, 5, 8, 0, 6]|[3, 7, 2, 4, 1, 5, 0, 8, 6]|[3, 7, 2, 0, 1, 5, 4, 8, 6]|[0, 7, 2, 3, 1, 5, 4, 8, 6]|[7, 0, 2, 3, 1, 5, 4, 8, 6]|[7, 1, 2, 3, 0, 5, 4, 8, 6]|[7, 1, 2, 0, 3, 5, 4, 8, 6]|[0, 1, 2, 7, 3, 5, 4, 8, 6]|[1, 0, 2, 7, 3, 5, 4, 8, 6]|[1, 3, 2, 7, 0, 5, 4, 8, 6]|[1, 3, 2, 0, 7, 5, 4, 8, 6]|[1, 3, 2, 4, 7, 5, 0, 8, 6]|[1, 3, 2, 4, 7, 5, 8, 0, 6]|[1, 3, 2, 4, 0, 5, 8, 7, 6]|[1, 0, 2, 4, 3, 5, 8, 7, 6]|[1, 2, 0, 4, 3, 5, 8, 7, 6]|[1, 2, 5, 4, 3, 0, 8, 7, 6]|[1, 2, 5, 4, 3, 6, 8, 7, 0]|[1, 2, 5, 4, 3, 6, 8, 0, 7]|[1, 2, 5, 4, 3, 6, 0, 8, 7]|[1, 2, 5, 0, 3, 6, 4, 8, 7]|[1, 2, 5, 3, 0, 6, 4, 8, 7]|[1, 2, 5, 3, 8, 6, 4, 0, 7]|[1, 2, 5, 3, 8, 6, 4, 7, 0]|[1, 2, 5, 3, 8, 0, 4, 7, 6]|[1, 2, 0, 3, 8, 5, 4, 7, 6]|[1, 0, 2, 3, 8, 5, 4, 7, 6]|[1, 8, 2, 3, 0, 5, 4, 7, 6]|[1, 8, 2, 0, 3, 5, 4, 7, 6]|[1, 8, 2, 4, 3, 5, 0, 7, 6]|[1, 8, 2, 4, 3, 5, 7, 0, 6]|[1, 8, 2, 4, 3, 5, 7, 6, 0]|[1, 8, 2, 4, 3, 0, 7, 6, 5]|[1, 8, 2, 4, 0, 3, 7, 6, 5]|[1, 0, 2, 4, 8, 3, 7, 6, 5]|[1, 2, 0, 4, 8, 3, 7, 6, 5]|[1, 2, 3, 4, 8, 0, 7, 6, 5]|[1, 2, 3, 4, 8, 5, 7, 6, 0]|[1, 2, 3, 4, 8, 5, 7, 0, 6]|[1, 2, 3, 4, 0, 5, 7, 8, 6]|[1, 2, 3, 4, 5, 0, 7, 8, 6]|[1, 2, 3, 4, 5, 6, 7, 8, 0]",52,102,1134,675
Parte3,A4,C2,H2,"[3, 4, 7, 8, 6, 2, 1, 0, 5]","[3, 4, 7, 8, 6, 2, 1, 0, 5]|[3, 4, 7, 8, 0, 2, 1, 6, 5]|[3, 0, 7, 8, 4, 2, 1, 6, 5]|[3, 7, 0, 8, 4, 2, 1, 6, 5]|[3, 7, 2, 8, 4, 0, 1, 6, 5]|[3, 7, 2, 8, 4, 5, 1, 6, 0]|[3, 7, 2, 8, 4, 5, 1, 0, 6]|[3, 7, 2, 8, 4, 5, 0, 1, 6]|[3, 7, 2, 0, 4, 5, 8, 1, 6]|[3, 7, 2, 4, 0, 5, 8, 1, 6]|[3, 7, 2, 4, 1, 5, 8, 0, 6]|[3, 7, 2, 4, 1, 5, 0, 8, 6]|[3, 7, 2, 0, 1, 5, 4, 8, 6]|[0, 7, 2, 3, 1, 5, 4, 8, 6]|[7, 0, 2, 3, 1, 5, 4, 8, 6]|[7, 1, 2, 3, 0, 5, 4, 8, 6]|[7, 1, 2, 0, 3, 5, 4, 8, 6]|[0, 1, 2, 7, 3, 5, 4, 8, 6]|[1, 0, 2, 7, 3, 5, 4, 8, 6]|[1, 3, 2, 7, 0, 5, 4, 8, 6]|[1, 3, 2, 0, 7, 5, 4, 8, 6]|[1, 3, 2, 4, 7, 5, 0, 8, 6]|[1, 3, 2, 4, 7, 5, 8, 0, 6]|[1, 3, 2, 4, 0, 5, 8, 7, 6]|[1, 0, 2, 4, 3, 5, 8, 7, 6]|[1, 2, 0, 4, 3, 5, 8, 7, 6]|[1, 2, 5, 4, 3, 0, 8, 7, 6]|[1, 2, 5, 4, 3, 6, 8, 7, 0]|[1, 2, 5, 4, 3, 6, 8, 0, 7]|[1, 2, 5, 4, 3, 6, 0, 8, 7]|[1, 2, 5, 0, 3, 6, 4, 8, 7]|[1, 2, 5, 3, 0, 6, 4, 8, 7]|[1, 2, 5, 3, 8, 6, 4, 0, 7]|[1, 2, 5, 3, 8, 6, 4, 7, 0]|[1, 2, 5, 3, 8, 0, 4, 7, 6]|[1, 2, 0, 3, 8, 5, 4, 7, 6]|[1, 0, 2, 3, 8, 5, 4, 7, 6]|[1, 8, 2, 3, 0, 5, 4, 7, 6]|[1, 8, 2, 0, 3, 5, 4, 7, 6]|[1, 8, 2, 4, 3, 5, 0, 7, 6]|[1, 8, 2, 4, 3, 5, 7, 0, 6]|[1, 8, 2, 4, 3, 5, 7, 6, 0]|[1, 8, 2, 4, 3, 0, 7, 6, 5]|[1, 8, 2, 4, 0, 3, 7, 6, 5]|[1, 0, 2, 4, 8, 3, 7, 6, 5]|[1, 2, 0, 4, 8, 3, 7, 6, 5]|[1, 2, 3, 4, 8, 0, 7, 6, 5]|[1, 2, 3, 4, 8, 5, 7, 6, 0]|[1, 2, 3, 4, 8, 5, 7, 0, 6]|[1, 2, 3, 4, 0, 5, 7, 8, 6]|[1, 2, 3, 4, 5, 0, 7, 8, 6]|[1, 2, 3, 4, 5, 6, 7, 8, 0]",52,125,1134,675
